-;   "Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining"
2;   "Qualitative Theory of Dynamical Systems"
3;   "Steroids"
2;   "Archiv der Pharmazie"
2;   "Australian Journal of Environmental Education"
2;   "Biotechnology and Applied Biochemistry"
2;   "Brazilian Journal of Geology"
2;   "Canadian Pharmacists Journal"
2;   "Chemical Physics Letters: X"
1;   "Chungara"
2;   "Entropy"
2;   "Environment"
1;   "Ethnobiology and Conservation"
2;   "Geosciences Journal"
3;   "International Archives of Otorhinolaryngology"
2;   "International Journal of Cartography"
1;   "Journal of Children and Media"
2;   "Journal of Economic Structures"
2;   "Journal of Hospitality, Leisure, Sport and Tourism Education"
3;   "Minerva Gastroenterologica e Dietologica"
2;   "Progress in Industrial Ecology"
2;   "Publicationes Mathematicae"
-;   "SANER 2017 - 24th IEEE International Conference on Software Analysis, Evolution, and Reengineering"
2;   "Siberian Electronic Mathematical Reports"
2;   "Sustainable Development of Mountain Territories"
1;   "TESOL Journal"
2;   "Annales Zoologici Fennici"
2;   "Annals of Combinatorics"
3;   "Aquatic Ecology"
1;   "Critical Studies in Television"
3;   "Current Breast Cancer Reports"
-;   "Eurographics Workshop on 3D Object Retrieval, EG 3DOR"
2;   "European Journal of Tourism Research"
2;   "Gender in Management"
2;   "IEEE Transactions on Applied Superconductivity"
2;   "Innovations: Technology and Techniques in Cardiothoracic and Vascular Surgery"
2;   "International Journal of Machining and Machinability of Materials"
1;   "Journal of Bodywork and Movement Therapies"
2;   "Journal of Genetic Psychology"
3;   "Journal of Parasitology"
2;   "Marine Fisheries Review"
2;   "Practical Assessment, Research and Evaluation"
3;   "Reports of Biochemistry and Molecular Biology"
3;   "Weather"
2;   "Advanced Robotics"
2;   "Annals of Forest Research"
2;   "Australian Systematic Botany"
2;   "Clothing and Textiles Research Journal"
2;   "Ethology Ecology and Evolution"
2;   "Fluid Dynamics Research"
3;   "Gene Expression Patterns"
2;   "IET Networks"
2;   "International Journal of Automotive Technology"
2;   "Journal - American Water Works Association"
2;   "Journal of Anaesthesiology Clinical Pharmacology"
3;   "Journal of Clinical Neuromuscular Disease"
2;   "Journal of Experimental Nanoscience"
2;   "Journal of Global Information Technology Management"
2;   "Journal of Leisure Research"
2;   "Journal of Spatial Science"
1;   "Levant"
2;   "Materials Technology"
-;   "Proceedings - 2017 IEEE/ACM 12th International Symposium on Software Engineering for Adaptive and Self-Managing Systems, SEAMS 2017"
2;   "Regular and Chaotic Dynamics"
1;   "Revista Chilena de Derecho"
2;   "Revista Complutense de Educacion"
3;   "Vasa - European Journal of Vascular Medicine"
-;   "2016 IEEE Conference on Network Function Virtualization and Software Defined Networks, NFV-SDN 2016"
2;   "Archives of Orofacial Sciences"
2;   "Cambridge Quarterly of Healthcare Ethics"
3;   "Carbohydrate Research"
2;   "Emergency Radiology"
3;   "European Journal of Entomology"
-;   "IEEE 5G World Forum, 5GWF 2019 - Conference Proceedings"
2;   "International Journal of Public Administration"
2;   "Journal of Electrostatics"
2;   "Journal of Limnology"
2;   "Journal of Oral and Facial Pain and Headache"
2;   "Journal of Plant Diseases and Protection"
3;   "Journal of Public Health Policy"
2;   "Journal of Science and Technology Policy Management"
2;   "Mountain Research and Development"
2;   "Nordic Journal of Digital Literacy"
3;   "Order"
2;   "Pacific Conservation Biology"
2;   "Policy, Politics, and Nursing Practice"
2;   "Post-Communist Economies"
-;   "Proceedings - 2019 International Conference on Process Mining, ICPM 2019"
3;   "Swiss Medical Weekly"
3;   "Xenobiotica"
2;   "African Journal of Range and Forage Science"
2;   "Arid Land Research and Management"
2;   "Canadian Journal of Electrical and Computer Engineering"
2;   "Chinese Journal of Integrative Medicine"
2;   "Clinical and Experimental Dental Research"
3;   "Family and Community Health"
1;   "International Journal of Intellectual Property Management"
2;   "International Zoo Yearbook"
2;   "Journal of Berry Research"
2;   "Journal of Marine Science and Engineering"
2;   "Journal of Organizational and End User Computing"
2;   "Journal of Tropical Pediatrics"
2;   "Mir Rossii"
2;   "Public Library Quarterly"
2;   "Regional Studies in Marine Science"
3;   "Reviews in Analytical Chemistry"
3;   "Schizophrenia Research and Treatment"
2;   "Theoretical Computer Science"
2;   "World Wide Web"
2;   "Zhongguo Shiyou Daxue Xuebao (Ziran Kexue Ban)/Journal of China University of Petroleum (Edition of Natural Science)"
-;   "2017 IEEE International Conference on Communications Workshops, ICC Workshops 2017"
2;   "Annals of Thoracic and Cardiovascular Surgery"
3;   "Applied Entomology and Zoology"
2;   "China Information"
2;   "Geo: Geography and Environment"
2;   "Global Discourse"
2;   "Higher Education Pedagogies"
2;   "IFLA Journal"
2;   "International Journal of Geosynthetics and Ground Engineering"
2;   "International Journal of Sustainable Engineering"
2;   "International Social Work"
3;   "JDDG - Journal of the German Society of Dermatology"
3;   "Journal of Arrhythmia"
2;   "Journal of Coastal Conservation"
2;   "Journal of Nanomaterials"
1;   "Journal of Offender Rehabilitation"
3;   "Journal of the Canadian Society of Forensic Science"
2;   "Nano Communication Networks"
2;   "Neural Processing Letters"
2;   "Paladyn"
-;   "Proceedings - 2017 17th IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing, CCGRID 2017"
2;   "Zoosystematica Rossica"
-;   "7th USENIX Workshop on Free and Open Communications on the Internet, FOCI 2017, co-located with USENIX Security 2017"
2;   "Aerosol Science and Engineering"
2;   "Applied Earth Science: Transactions of the Institute of Mining and Metallurgy"
3;   "Archives of Physiology and Biochemistry"
2;   "Boletin de la Sociedad Espanola de Ceramica y Vidrio"
2;   "Computational and Mathematical Methods in Medicine"
-;   "ENASE 2018 - Proceedings of the 13th International Conference on Evaluation of Novel Approaches to Software Engineering"
4;   "Future Virology"
3;   "Health Science Reports"
1;   "Howard Journal of Crime and Justice"
2;   "Journal of Multi-Criteria Decision Analysis"
2;   "Journal of Nonlinear and Convex Analysis"
2;   "Journal of Plant Nutrition"
2;   "Kew Bulletin"
3;   "New Zealand Medical Journal"
2;   "Periodica Mathematica Hungarica"
-;   "Proceedings of the 17th Conference on Formal Methods in Computer-Aided Design, FMCAD 2017"
2;   "Qualitative Research in Accounting and Management"
2;   "Requirements Engineering"
2;   "Social Work in Health Care"
3;   "Urology Journal"
3;   "Anais Brasileiros de Dermatologia"
2;   "Applied Environmental Biotechnology"
2;   "Clinical Pediatric Endocrinology"
2;   "Eurasip Journal on Wireless Communications and Networking"
1;   "Facilities"
2;   "High Ability Studies"
3;   "Human Psychopharmacology"
2;   "International Journal of Game Theory"
2;   "International Journal of Ventilation"
3;   "JAAD Case Reports"
2;   "Journal of Bioethical Inquiry"
2;   "Journal of Clinical Dentistry"
2;   "Journal of Facilities Management"
2;   "Journal of Mathematical Control Science and Applications"
2;   "Teacher Development"
2;   "Transactions of the Institute of Measurement and Control"
3;   "Wiener Klinische Wochenschrift"
2;   "Child's Nervous System"
2;   "Environmental Engineering Science"
2;   "Event Management"
2;   "IEEE Transactions on Plasma Science"
2;   "Industrial and Commercial Training"
2;   "Journal of Economic Issues"
2;   "Journal of Energetic Materials"
2;   "Journal of Marine Science and Application"
3;   "Journal of Parasitology Research"
2;   "New Zealand Journal of Zoology"
2;   "Novos Estudos CEBRAP"
-;   "Proceedings - 2017 IEEE International Conference on Software Maintenance and Evolution, ICSME 2017"
-;   "Proceedings - ACM/IEEE 20th International Conference on Model Driven Engineering Languages and Systems, MODELS 2017"
1;   "Review of Radical Political Economics"
2;   "Vascular and Endovascular Surgery"
-;   "2018 IEEE International Conference on Communications Workshops, ICC Workshops 2018 - Proceedings"
1;   "Adoption Quarterly"
2;   "American Mathematical Monthly"
3;   "British Journal of Neurosurgery"
3;   "Cancer Treatment and Research Communications"
1;   "Economics and Philosophy"
3;   "Expert Review of Ophthalmology"
3;   "Folia Neuropathologica"
3;   "Journal of Applied Biomaterials and Functional Materials"
2;   "Journal of Applied Economics"
2;   "Journal of Biosciences"
3;   "Journal of Fractal Geometry"
2;   "Journal of Micropalaeontology"
2;   "Journal of Open Innovation: Technology, Market, and Complexity"
2;   "Journal of Strategy and Management"
2;   "New Genetics and Society"
2;   "Radiation and Environmental Biophysics"
1;   "Speech Communication"
3;   "Virus Adaptation and Treatment"
-;   "2018 IEEE International Interconnect Technology Conference, IITC 2018"
3;   "Advances in Genetics"
3;   "AMIA ... Annual Symposium proceedings / AMIA Symposium. AMIA Symposium"
2;   "Botany"
1;   "British Journal for the History of Philosophy"
1;   "Contemporary British History"
1;   "Global Crime"
1;   "Interdisciplinaria Archaeologica"
2;   "International Finance"
1;   "International Journal of Low-Carbon Technologies"
3;   "International Journal of Psychiatry in Medicine"
2;   "International Journal of Steel Structures"
2;   "International Journal of Wine Business Research"
2;   "Journal of Addictive Diseases"
2;   "Journal of Animal and Feed Sciences"
3;   "Journal of Cardiovascular Medicine"
2;   "Journal of Global Marketing"
2;   "Journal of Industrial and Production Engineering"
1;   "Journal of Linguistics"
2;   "Journal of Micro and Nano-Manufacturing"
2;   "Optimal Control Applications and Methods"
3;   "Protein Expression and Purification"
3;   "Theory of Probability and its Applications"
3;   "Thoracic and Cardiovascular Surgeon"
3;   "Acta Geochimica"
3;   "BioResearch Open Access"
2;   "Bothalia"
2;   "Chaos, Solitons and Fractals: X"
2;   "Complex Variables and Elliptic Equations"
1;   "Fashion and Textiles"
2;   "Indian Geotechnical Journal"
2;   "Journal of Animal Science and Technology"
2;   "Journal of Engineering Thermophysics"
1;   "Journal of Hospice and Palliative Nursing"
3;   "Journal of Orthopaedic Surgery"
3;   "Journal of Thyroid Research"
2;   "Journal of Veterinary Medical Education"
3;   "JRAAS - Journal of the Renin-Angiotensin-Aldosterone System"
3;   "Lung India"
1;   "Mental Lexicon, The"
2;   "Online Journal of Issues in Nursing"
3;   "Open Medicine (Poland)"
2;   "Pediatric Transplantation"
-;   "Proceedings of the American Control Conference"
2;   "Queue"
1;   "Research Ethics"
2;   "Sexuality and Disability"
1;   "Social Network Analysis and Mining"
2;   "Solid-State Electronics"
1;   "Youth Justice"
-;   "2017 IEEE Power and Energy Conference at Illinois, PECI 2017"
2;   "Advances in Pediatrics"
2;   "Agri Gene"
3;   "Analysis and Mathematical Physics"
3;   "Dermatology Research and Practice"
3;   "Endocrine Regulations"
2;   "Environmental Hazards"
2;   "Environmental Modeling and Assessment"
2;   "Global Governance"
3;   "Indian Journal of Endocrinology and Metabolism"
2;   "Irish Political Studies"
2;   "Journal of Enterprising Communities"
3;   "Journal of Invasive Cardiology"
2;   "Journal of Natural Fibers"
2;   "Journal of Pediatric Pharmacology and Therapeutics"
2;   "OCL - Oilseeds and fats, Crops and Lipids"
-;   "Proceedings - IEEE 34th International Conference on Data Engineering, ICDE 2018"
2;   "Proceedings of the Institution of Mechanical Engineers, Part A: Journal of Power and Energy"
3;   "Surgical Innovation"
-;   "2018 International Conference on Military Communications and Information Systems, ICMCIS 2018"
2;   "Accounting in Europe"
-;   "ACL 2017 - 55th Annual Meeting of the Association for Computational Linguistics, Proceedings of System Demonstrations"
3;   "African journal of reproductive health"
2;   "BJGP Open"
3;   "Clinical Imaging"
3;   "Colombia Medica"
1;   "Construction Innovation"
1;   "Contemporary Justice Review"
2;   "Forest Systems"
1;   "Heliyon"
2;   "IEEE Transactions on Multi-Scale Computing Systems"
2;   "International Journal of Accounting and Information Management"
2;   "International Journal of School and Educational Psychology"
2;   "Journal of Advances in Management Research"
3;   "Journal of Oral and Maxillofacial Pathology"
2;   "Kolner Zeitschrift fur Soziologie und Sozialpsychologie"
2;   "Landscape and Ecological Engineering"
2;   "Media, War and Conflict"
1;   "Middle East Critique"
2;   "Modern Stochastics: Theory and Applications"
3;   "Revista Espanola de Cardiologia"
-;   "RoboSoft 2019 - 2019 IEEE International Conference on Soft Robotics"
2;   "Swarm Intelligence"
3;   "Zdravstveno Varstvo"
2;   "Acta Agriculturae Scandinavica - Section B Soil and Plant Science"
-;   "AI4Mobile 2019 - 2019 IEEE 1st International Workshop on Artificial Intelligence for Mobile"
3;   "American Journal of Dermatopathology"
1;   "Archaeologica Baltica"
2;   "Cadernos Pagu"
1;   "Canadian Journal of Occupational Therapy"
2;   "Comptes Rendus - Mecanique"
1;   "Constructional Approaches to Language"
2;   "Contemporary Economic Policy"
2;   "IEEE Journal on Multiscale and Multiphysics Computational Techniques"
3;   "International Journal of Dream Research"
2;   "International Journal of Emerging Technologies in Learning"
2;   "International Journal of Plant Genomics"
2;   "Isotopes in Environmental and Health Studies"
2;   "Journal of Current Southeast Asian Affairs"
1;   "Journal of Management History"
2;   "Journal of Ocean Engineering and Science"
2;   "Journal of Oral Biology and Craniofacial Research"
2;   "Journal of Visualization"
2;   "Materials at High Temperatures"
3;   "Medical mycology journal"
2;   "Turkish Journal of Mathematics"
-;   "2018 Information Theory and Applications Workshop, ITA 2018"
1;   "Educational Philosophy and Theory"
3;   "Educational Psychology in Practice"
2;   "Education Sciences"
2;   "Egyptian Journal of Biological Pest Control"
3;   "Endocrine Research"
1;   "Ethnography"
3;   "Human Fertility"
2;   "Journal of Food Products Marketing"
2;   "Journal of Inorganic and Organometallic Polymers and Materials"
2;   "Journal of Nanoparticle Research"
2;   "Molecular Simulation"
2;   "Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering"
1;   "Open Review of Educational Research"
2;   "Opto-electronics Review"
-;   "Proceedings of the 13th Symposium on Usable Privacy and Security, SOUPS 2017"
2;   "Scientific World Journal, The"
2;   "Studies in Nonlinear Dynamics and Econometrics"
3;   "Tumori"
-;   "WSDM 2019 - Proceedings of the 12th ACM International Conference on Web Search and Data Mining"
3;   "Acta Biochimica Polonica"
1;   "Analysis"
2;   "Anatolia"
2;   "Australasian Journal of Engineering Education"
2;   "Computer Speech and Language"
2;   "Energy Systems"
2;   "Foundations and Trends in Electronic Design Automation"
2;   "Information Development"
2;   "International Journal of Rehabilitation Research"
3;   "Iranian Journal of Public Health"
1;   "Journal of British Studies"
3;   "Minerva Endocrinologica"
2;   "Mining of Mineral Deposits"
1;   "Public Integrity"
3;   "Singapore Medical Journal"
1;   "Social Anthropology"
2;   "Teaching Mathematics and its Applications"
2;   "Topics in Companion Animal Medicine"
2;   "Web Ecology"
2;   "Aquatic Biology"
2;   "Botanica Marina"
-;   "Conference Record - International Conference on Communications"
1;   "Ethics and Social Welfare"
3;   "European Annals of Allergy and Clinical Immunology"
2;   "European Physical Journal B"
2;   "European Politics and Society"
1;   "Industrial Law Journal"
2;   "Informatics"
2;   "ISH Journal of Hydraulic Engineering"
2;   "Journal of Economics/ Zeitschrift fur Nationalokonomie"
3;   "LUTS: Lower Urinary Tract Symptoms"
2;   "Mathematical Biosciences and Engineering"
3;   "Radiography"
3;   "Raffles Bulletin of Zoology"
-;   "Society of Petroleum Engineers - SPE Unconventional Resources Conference 2017"
1;   "Translation and Interpreting Studies"
1;   "Utilitas"
-;   "2017 IEEE International Conference on Prognostics and Health Management, ICPHM 2017"
-;   "2018 15th Annual IEEE International Conference on Sensing, Communication, and Networking, SECON 2018"
2;   "Asia-Pacific Journal of Sports Medicine, Arthroscopy, Rehabilitation and Technology"
2;   "Canadian Journal of Veterinary Research"
2;   "Chemistry and Ecology"
3;   "Clinica Terapeutica"
2;   "Eastern European Countryside"
3;   "Greenhouse Gases: Science and Technology"
3;   "Healthcare Technology Letters"
3;   "International Journal of Acarology"
2;   "Journal of Aging and Social Policy"
2;   "Journal of Applied Mathematics and Computing"
2;   "Journal of Combustion"
2;   "Journal of Vocational Rehabilitation"
-;   "Proceedings - 2018 IEEE International Conference on Cloud Engineering, IC2E 2018"
3;   "Reumatologia"
3;   "SAR and QSAR in Environmental Research"
3;   "Transfusion and Apheresis Science"
1;   "Virtual Archaeology Review"
2;   "American Journal of Sexuality Education"
2;   "Annales Societatis Geologorum Poloniae"
3;   "BMJ Sexual and Reproductive Health"
2;   "Bragantia"
2;   "Contemporary Psychoanalysis"
2;   "Cosmetics"
2;   "Current Drug Delivery"
3;   "Current protocols in toxicology / editorial board, Mahin D. Maines (editor-in-chief) ... [et al.]"
3;   "Current Therapeutic Research"
2;   "Filomat"
2;   "Gong Cheng Li Xue/Engineering Mechanics"
2;   "International Journal of Ambient Energy"
2;   "International Journal of Energy Economics and Policy"
3;   "Journal of audiology and otology"
1;   "Journal of International Dispute Settlement"
2;   "KN - Journal of Cartography and Geographic Information"
-;   "MaLTeSQuE 2019 - Proceedings of the 3rd ACM SIGSOFT International Workshop on Machine Learning Techniques for Software Quality Evaluation, co-located with ESEC/FSE 2019"
2;   "Pediatric Emergency Care"
2;   "Tempo Social"
2;   "ZAMM Zeitschrift fur Angewandte Mathematik und Mechanik"
2;   "Zeitschrift fur Erziehungswissenschaft"
2;   "Annals of Pediatric Endocrinology and Metabolism"
3;   "Arhiv za Higijenu Rada i Toksikologiju"
2;   "Biomedical Glasses"
3;   "British Journal of Biomedical Science"
4;   "Cell Regeneration"
1;   "Chinese Journal of International Law"
3;   "Gastroenterology and Hepatology from Bed to Bench"
2;   "International Journal of Entrepreneurship and Small Business"
1;   "Journal of Applied Biobehavioral Research"
3;   "Journal of Biomolecular Structure and Dynamics"
2;   "Journal of Manipulative and Physiological Therapeutics"
2;   "Journal of Sol-Gel Science and Technology"
-;   "L@S 2017 - Proceedings of the 4th (2017) ACM Conference on Learning at Scale"
2;   "RELIEVE - Revista Electronica de Investigacion y Evaluacion Educativa"
2;   "Sugar Tech"
2;   "Surface Innovations"
2;   "Unmanned Systems"
2;   "Vulnerable Children and Youth Studies"
3;   "Biostatistics and Epidemiology"
2;   "BJA Education"
1;   "Complexity"
-;   "CPSS 2018 - Proceedings of the 4th ACM Workshop on Cyber-Physical System Security, Co-located with ASIA CCS 2018"
3;   "Current Problems in Diagnostic Radiology"
2;   "Economics and Sociology"
3;   "Electronic Journal of Linear Algebra"
2;   "Forest Science"
2;   "German Journal of Exercise and Sport Research"
3;   "HeartRhythm Case Reports"
2;   "International Journal of Technological Learning, Innovation and Development"
2;   "Journal of Computers in Education"
2;   "Journal of Environmental Health Science and Engineering"
2;   "Journal of Micro-Bio Robotics"
2;   "Mentoring and Tutoring: Partnership in Learning"
1;   "Rhetoric Society Quarterly"
1;   "SCIRES-IT"
2;   "Survival"
3;   "X-Ray Spectrometry"
3;   "Applied Neuropsychology: Child"
1;   "Archnet-IJAR"
3;   "BJPsych International"
1;   "Blood Pressure Monitoring"
2;   "ChemEngineering"
3;   "International Journal of Cognitive Therapy"
1;   "International Journal of Multimedia Information Retrieval"
2;   "Journal of Applied Accounting Research"
2;   "Journal of Contemporary African Studies"
2;   "Journal of educational administration and history"
1;   "Journal of Ethnobiology"
2;   "Journal of Functional Morphology and Kinesiology"
3;   "Journal of Pacific Rim Psychology"
1;   "Language Sciences"
1;   "Law and Social Inquiry"
3;   "Nonlinear Dynamics, Psychology, and Life Sciences"
3;   "Ostrich"
-;   "Proceedings - 2017 IEEE International Symposium on Predictive Control of Electrical Drives and Power Electronics, PRECEDE 2017"
2;   "Security and Communication Networks"
2;   "Sociological Inquiry"
1;   "Spanish in Context"
2;   "Veterinary and Animal Science"
2;   "Advances in Accounting"
3;   "Australian Journal of Forensic Sciences"
2;   "Economies"
3;   "Emotional and Behavioural Difficulties"
2;   "Forum for Development Studies"
3;   "International Journal of Reproductive BioMedicine"
2;   "Journal of Environmental Science and Health - Part B Pesticides, Food Contaminants, and Agricultural Wastes"
2;   "Journal of Supercomputing"
2;   "Journal of Sustainable Finance and Investment"
2;   "Journal of the Textile Institute"
2;   "Mathematica Slovaca"
2;   "Microelectronics Reliability"
2;   "Mobile Networks and Applications"
3;   "Permanente journal,The"
2;   "Psyecology"
3;   "Revista Panamericana de Salud Publica/Pan American Journal of Public Health"
-;   "2019 IEEE International Conference on Pervasive Computing and Communications, PerCom 2019"
2;   "Acta Geologica Sinica"
1;   "Annales: Anali za istrske in mediteranske studije - Annali di Studi istriani e mediterranei - Annals for Istrian and Mediterranean Studies. Series historia et sociologia"
3;   "Australasian Psychiatry"
2;   "Clean - Soil, Air, Water"
2;   "Fibers and Polymers"
1;   "Frontiers of Architectural Research"
3;   "Gaceta Sanitaria"
-;   "GIoTS 2017 - Global Internet of Things Summit, Proceedings"
2;   "Hospitality and Society"
2;   "IEEE Microwave Magazine"
2;   "Industry and Higher Education"
2;   "International Journal of Sport Finance"
2;   "Journal of Cryptology"
2;   "Journal of Earth System Science"
2;   "Journal of Equine Science"
2;   "Journal of International Accounting, Auditing and Taxation"
2;   "Journal of Neonatal-Perinatal Medicine"
2;   "Lecture Notes in Computational Science and Engineering"
3;   "Mathematical Communications"
2;   "Nonlinear Engineering"
2;   "Ocular Oncology and Pathology"
2;   "Studies in Gender and Sexuality"
-;   "2017 IEEE 18th Workshop on Control and Modeling for Power Electronics, COMPEL 2017"
1;   "Analysis and Metaphysics"
2;   "Education for Primary Care"
3;   "Electronic Journal of Graph Theory and Applications"
-;   "GECCO 2017 - Proceedings of the 2017 Genetic and Evolutionary Computation Conference"
-;   "GECCO 2018 - Proceedings of the 2018 Genetic and Evolutionary Computation Conference"
1;   "Identity"
2;   "Journal of Holistic Nursing"
2;   "Journal of Lasers in Medical Sciences"
2;   "Journal of Modern Transportation"
3;   "Journal of Psychophysiology"
2;   "Miskolc Mathematical Notes"
1;   "Multimedia Tools and Applications"
2;   "Phytotaxa"
2;   "Plant Protection Science"
2;   "Polymer Crystallization"
3;   "Qualitative Research in Psychology"
2;   "Reference and User Services Quarterly"
1;   "Revista de Historia Economica - Journal of Iberian and Latin American Economic History"
1;   "Spanish Journal of Psychology"
2;   "Steel Construction"
2;   "Vietnam Journal of Mathematics"
3;   "British Journal of Psychotherapy"
2;   "Chemical Engineering Communications"
3;   "Chinese Journal of Traumatology - English Edition"
1;   "Contemporary Southeast Asia"
2;   "Developments in Mathematics"
3;   "Diagnostica"
3;   "Eastern Mediterranean Health Journal"
2;   "Gayana - Botanica"
2;   "Heron"
1;   "International Review of Law and Economics"
2;   "Journal of Loss and Trauma"
3;   "Journal of Marine Research"
2;   "Journal of Quantitative Analysis in Sports"
2;   "Journal of the American Helicopter Society"
2;   "Marine Geodesy"
3;   "Military Medicine"
3;   "Molecular and Clinical Oncology"
2;   "Physical Activity Review"
2;   "Real-Time Systems"
2;   "Rodriguesia"
1;   "Western Journal of Communication"
2;   "Zhongguo Tiedao Kexue/China Railway Science"
2;   "Annales Mathematiques du Quebec"
3;   "Brazilian Journal of Probability and Statistics"
2;   "Bulletin of the Geological Society of Malaysia"
2;   "European Journal of Development Research"
2;   "European Journal of Industrial Engineering"
1;   "Global Intellectual History"
3;   "Gynecology and Minimally Invasive Therapy"
1;   "International Journal of American Linguistics"
1;   "Journal of Agricultural and Environmental Ethics"
3;   "Journal of Artificial Organs"
3;   "Journal of Echocardiography"
2;   "Management in Education"
3;   "Medical Hypotheses"
-;   "Proceedings of WORKS 2018: 13th Workshop on Workflows in Support of Large-Scale Science, Held in conjunction with SC 2018: The International Conference for High Performance Computing, Networking, Sto"
1;   "Review of Contemporary Philosophy"
3;   "Revue d'Epidemiologie et de Sante Publique"
1;   "Sexuality and Culture"
-;   "SOSP 2019 - Proceedings of the 27th ACM Symposium on Operating Systems Principles"
3;   "Advances in Applied Clifford Algebras"
1;   "American Indian and Alaska Native Mental Health Research"
1;   "Anuario de Psicologia Juridica"
1;   "Art and Perception"
3;   "Autonomic and Autacoid Pharmacology"
3;   "Electrochemistry"
2;   "Eurasian Economic Review"
2;   "Geofluids"
2;   "Haseltonia"
3;   "Informatics in Medicine Unlocked"
1;   "International Journal of Agile Systems and Management"
2;   "Journal of Bioactive and Compatible Polymers"
3;   "Journal of Cutaneous and Aesthetic Surgery"
2;   "Journal of Geosciences (Czech Republic)"
2;   "Mechanics of Time-Dependent Materials"
3;   "Pediatric Gastroenterology, Hepatology and Nutrition"
-;   "Proceedings - 2017 IEEE 12th International Conference on Global Software Engineering, ICGSE 2017"
1;   "Russian Politics"
3;   "Acta Microbiologica et Immunologica Hungarica"
2;   "Agricultural Economics (Czech Republic)"
2;   "Arnold Mathematical Journal"
3;   "Comprehensive Analytical Chemistry"
2;   "Contemporary Educational Technology"
3;   "Enzyme Research"
3;   "Journal of Agromedicine"
1;   "Journal of International Migration and Integration"
3;   "Journal of Statistical Theory and Practice"
2;   "Journal of Technical Writing and Communication"
3;   "Kaohsiung Journal of Medical Sciences"
2;   "Pure and Applied Chemistry"
1;   "Slavisticna Revija"
3;   "Strabismus"
1;   "Tumu Gongcheng Xuebao/China Civil Engineering Journal"
-;   "2018 Picture Coding Symposium, PCS 2018 - Proceedings"
2;   "ACM Transactions on the Web"
2;   "Acta Scientiarum - Agronomy"
2;   "Anesthesiology and Pain Medicine"
1;   "Arts Education Policy Review"
2;   "Biodiversity"
2;   "Diabetic Foot and Ankle"
3;   "HNO"
2;   "Intelligent Buildings International"
3;   "Journal of Agricultural and Urban Entomology"
1;   "Journal of Cybersecurity"
2;   "Journal of Environmental Engineering, ASCE"
1;   "Journal of Health Care Chaplaincy"
2;   "Paddy and Water Environment"
2;   "Phycological Research"
-;   "Proceedings - 2019 International Conference on Computer Vision Workshop, ICCVW 2019"
2;   "Quarterly Journal of Engineering Geology and Hydrogeology"
3;   "SA Journal of Industrial Psychology"
1;   "Social Epistemology"
-;   "6th International Conference on Learning Representations, ICLR 2018 - Workshop Track Proceedings"
2;   "Annales Medico-Psychologiques"
2;   "Belgian Journal of Zoology"
3;   "Canadian Journal of Behavioural Science"
3;   "Cardiology Research and Practice"
2;   "ChemistrySelect"
2;   "Ciencia e Agrotecnologia"
1;   "Corpus Linguistics and Linguistic Theory"
2;   "Environmental Justice"
2;   "European Journal of Training and Development"
2;   "Inorganica Chimica Acta"
2;   "International Journal of Engineering Pedagogy"
2;   "International Journal of Turbomachinery, Propulsion and Power"
2;   "Journal of Aerospace Information Systems"
3;   "Journal of Global Infectious Diseases"
2;   "Journal of Heuristics"
2;   "Journal of Public Child Welfare"
2;   "Journal of Volcanology and Seismology"
2;   "Journal of Web Librarianship"
3;   "Journal of Workplace Behavioral Health"
3;   "Leprosy Review"
1;   "Lodz Papers in Pragmatics"
2;   "Petrophysics"
2;   "Polymer Bulletin"
2;   "Progress in Electromagnetics Research"
3;   "Saudi Medical Journal"
1;   "Sign Language Studies"
2;   "Software - Practice and Experience"
2;   "Transport"
3;   "Water and Environment Journal"
2;   "ACM Transactions on Autonomous and Adaptive Systems"
2;   "Acta Ornithologica"
2;   "BMJ Open Quality"
2;   "Communication and the Public"
1;   "Critique of Anthropology"
"18660452";   "Deutsches A&amp
3;   "Disease-a-Month"
1;   "Duke Law Journal"
2;   "European Journal of Futures Research"
2;   "Hydrological Research Letters"
2;   "Informatica"
-;   "International Conference on Artificial Intelligence and Statistics, AISTATS 2018"
3;   "International Journal of Hematology-Oncology and Stem Cell Research"
3;   "Journal of Asia-Pacific Entomology"
2;   "Journal of Chemistry"
3;   "Journal of Child and Adolescent Mental Health"
2;   "Journal of Iron and Steel Research International"
1;   "Journal of the History of Biology"
2;   "Landscape Online"
2;   "Leadership in Health Services"
2;   "Mammalia"
3;   "Marine Biodiversity Records"
2;   "Ocean Systems Engineering"
3;   "Polish Archives of Internal Medicine"
-;   "Proceedings - International Conference on Data Engineering"
2;   "Urban Design International"
2;   "Advanced Steel Construction"
2;   "Applied Sciences (Switzerland)"
2;   "Australasian Emergency Care"
3;   "Bioelectromagnetics"
2;   "Energy Exploration and Exploitation"
2;   "Eurasia Journal of Mathematics, Science and Technology Education"
3;   "Facial Plastic Surgery"
2;   "Human-Wildlife Interactions"
2;   "International Journal of Manpower"
2;   "International Journal of Polymeric Materials and Polymeric Biomaterials"
1;   "International Review of Victimology"
2;   "Journal of Accounting in Emerging Economies"
3;   "Journal of Adult Development"
1;   "Journal of Cognition and Culture"
